epoch,loss,lr,mean_absolute_error,val_loss,val_mean_absolute_error
275,4.317720136744659e-05,3.2767997e-13,0.0021718089669270236,5.2739376224053557e-05,0.002301378548145294
276,4.317719924023954e-05,3.2767997e-13,0.0021718089507582286,5.2739376224053557e-05,0.002301378548145294
277,4.317720011183863e-05,3.2767997e-13,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
278,4.317720039226616e-05,3.2767997e-13,0.0021718089572257465,5.2739376224053557e-05,0.002301378548145294
279,4.317720263316005e-05,6.5535996e-14,0.002171808961753009,5.2739376224053557e-05,0.002301378548145294
280,4.317720098091134e-05,6.5535996e-14,0.002171808959812754,5.2739376224053557e-05,0.002301378548145294
281,4.3177199396874734e-05,6.5535996e-14,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
282,4.317720061711346e-05,6.5535996e-14,0.0021718089662802714,5.2739376224053557e-05,0.002301378548145294
283,4.317720076364316e-05,6.5535996e-14,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
284,4.317720203693575e-05,6.5535996e-14,0.0021718089669270236,5.2739376224053557e-05,0.002301378548145294
285,4.317719738840727e-05,6.5535996e-14,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
286,4.317719960151104e-05,6.5535996e-14,0.002171808968220527,5.2739376224053557e-05,0.002301378548145294
287,4.317720113502017e-05,6.5535996e-14,0.0021718089578724982,5.2739376224053557e-05,0.002301378548145294
288,4.3177197779995266e-05,6.5535996e-14,0.0021718089514049803,5.2739376224053557e-05,0.002301378548145294
289,4.317720116281028e-05,6.5535996e-14,0.002171808962399761,5.2739376224053557e-05,0.002301378548145294
290,4.317720236031164e-05,6.5535996e-14,0.002171808970807534,5.2739376224053557e-05,0.002301378548145294
291,4.317719868948997e-05,6.5535996e-14,0.0021718089526984842,5.2739376224053557e-05,0.002301378548145294
292,4.317719862127787e-05,6.5535996e-14,0.002171808971454286,5.2739376224053557e-05,0.002301378548145294
293,4.3177203307701956e-05,6.5535996e-14,0.0021718089721010376,5.2739376224053557e-05,0.002301378548145294
294,4.317719872991195e-05,1.31072e-14,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
295,4.317719895475925e-05,1.31072e-14,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
296,4.317720094301573e-05,1.31072e-14,0.0021718089766283003,5.2739376224053557e-05,0.002301378548145294
297,4.3177199409506604e-05,1.31072e-14,0.002171808938469945,5.2739376224053557e-05,0.002301378548145294
298,4.317720013204962e-05,1.31072e-14,0.002171808968867279,5.2739376224053557e-05,0.002301378548145294
299,4.317720238304901e-05,1.31072e-14,0.0021718089759815485,5.2739376224053557e-05,0.002301378548145294
300,4.317719929076702e-05,1.31072e-14,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
301,4.317720006131114e-05,1.31072e-14,0.0021718089630465127,5.2739376224053557e-05,0.002301378548145294
302,4.317719872991195e-05,1.31072e-14,0.0021718089488179733,5.2739376224053557e-05,0.002301378548145294
303,4.31772001926826e-05,1.31072e-14,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
304,4.3177200230578215e-05,1.31072e-14,0.0021718089604595057,5.2739376224053557e-05,0.002301378548145294
305,4.317720146344881e-05,1.31072e-14,0.0021718089442907106,5.2739376224053557e-05,0.002301378548145294
306,4.3177201872721424e-05,1.31072e-14,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
307,4.3177197403565516e-05,1.31072e-14,0.0021718089740412933,5.2739376224053557e-05,0.002301378548145294
308,4.317720325970084e-05,1.31072e-14,0.002171808961753009,5.2739376224053557e-05,0.002301378548145294
309,4.3177200210367216e-05,2.62144e-15,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
310,4.3177200869750876e-05,2.62144e-15,0.002171808934589434,5.2739376224053557e-05,0.002301378548145294
311,4.3177199194764806e-05,2.62144e-15,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
312,4.3177200983437714e-05,2.62144e-15,0.002171808974688045,5.2739376224053557e-05,0.002301378548145294
313,4.3177200996069584e-05,2.62144e-15,0.002171808959812754,5.2739376224053557e-05,0.002301378548145294
314,4.317719976572537e-05,2.62144e-15,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
315,4.31771980503173e-05,2.62144e-15,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
316,4.317720025836833e-05,2.62144e-15,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
317,4.317720153671366e-05,2.62144e-15,0.0021718089572257465,5.2739376224053557e-05,0.002301378548145294
318,4.317719942213848e-05,2.62144e-15,0.0021718089805088108,5.2739376224053557e-05,0.002301378548145294
319,4.3177200607007965e-05,2.62144e-15,0.0021718089526984842,5.2739376224053557e-05,0.002301378548145294
320,4.31772033910723e-05,2.62144e-15,0.002171808950111477,5.2739376224053557e-05,0.002301378548145294
321,4.317720101880696e-05,2.62144e-15,0.0021718089876230804,5.2739376224053557e-05,0.002301378548145294
322,4.317720054384861e-05,2.62144e-15,0.002171808964986768,5.2739376224053557e-05,0.002301378548145294
323,4.31772017186126e-05,2.62144e-15,0.002171808943643959,5.2739376224053557e-05,0.002301378548145294
324,4.317719879307131e-05,5.24288e-16,0.002171808946877718,5.2739376224053557e-05,0.002301378548145294
325,4.3177203012116175e-05,5.24288e-16,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
326,4.3177200217946345e-05,5.24288e-16,0.002171808977275052,5.2739376224053557e-05,0.002301378548145294
327,4.3177200286158444e-05,5.24288e-16,0.0021718089662802714,5.2739376224053557e-05,0.002301378548145294
328,4.317719861369874e-05,5.24288e-16,0.0021718089824490664,5.2739376224053557e-05,0.002301378548145294
329,4.317720020784084e-05,5.24288e-16,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
330,4.3177200109312255e-05,5.24288e-16,0.002171808943643959,5.2739376224053557e-05,0.002301378548145294
331,4.317719908865709e-05,5.24288e-16,0.0021718089514049803,5.2739376224053557e-05,0.002301378548145294
332,4.317719809073929e-05,5.24288e-16,0.0021718089488179733,5.2739376224053557e-05,0.002301378548145294
333,4.3177197395986394e-05,5.24288e-16,0.0021718089662802714,5.2739376224053557e-05,0.002301378548145294
334,4.3177199353926376e-05,5.24288e-16,0.00217180894752447,5.2739376224053557e-05,0.002301378548145294
335,4.31772007206948e-05,5.24288e-16,0.002171808964986768,5.2739376224053557e-05,0.002301378548145294
336,4.317719891939002e-05,5.24288e-16,0.0021718089675737753,5.2739376224053557e-05,0.002301378548145294
337,4.317719879559768e-05,5.24288e-16,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
338,4.3177199730356125e-05,5.24288e-16,0.0021718089578724982,5.2739376224053557e-05,0.002301378548145294
339,4.317719761578095e-05,1.04857597e-16,0.00217180895851925,5.2739376224053557e-05,0.002301378548145294
340,4.317719889412628e-05,1.04857597e-16,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
341,4.3177200882382746e-05,1.04857597e-16,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
342,4.317720195609177e-05,1.04857597e-16,0.0021718089507582286,5.2739376224053557e-05,0.002301378548145294
343,4.317719731766879e-05,1.04857597e-16,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
344,4.31771989017054e-05,1.04857597e-16,0.002171808962399761,5.2739376224053557e-05,0.002301378548145294
345,4.317720281000624e-05,1.04857597e-16,0.0021718089701607823,5.2739376224053557e-05,0.002301378548145294
346,4.3177198765281195e-05,1.04857597e-16,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
347,4.317720319654149e-05,1.04857597e-16,0.0021718089695140306,5.2739376224053557e-05,0.002301378548145294
348,4.317720110975642e-05,1.04857597e-16,0.0021718089785685555,5.2739376224053557e-05,0.002301378548145294
349,4.317720074343217e-05,1.04857597e-16,0.0021718089526984842,5.2739376224053557e-05,0.002301378548145294
350,4.317719645112245e-05,1.04857597e-16,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
351,4.3177201266391625e-05,1.04857597e-16,0.0021718089636932644,5.2739376224053557e-05,0.002301378548145294
352,4.317719921750217e-05,1.04857597e-16,0.0021718089636932644,5.2739376224053557e-05,0.002301378548145294
353,4.317719803263268e-05,1.04857597e-16,0.002171808961753009,5.2739376224053557e-05,0.002301378548145294
354,4.317719877286032e-05,2.097152e-17,0.0021718089481712216,5.2739376224053557e-05,0.002301378548145294
355,4.317719890928452e-05,2.097152e-17,0.002171808959812754,5.2739376224053557e-05,0.002301378548145294
356,4.317719909370984e-05,2.097152e-17,0.0021718089675737753,5.2739376224053557e-05,0.002301378548145294
357,4.317719854548664e-05,2.097152e-17,0.0021718089578724982,5.2739376224053557e-05,0.002301378548145294
358,4.3177199763198994e-05,2.097152e-17,0.0021718089404102,5.2739376224053557e-05,0.002301378548145294
359,4.3177198949706505e-05,2.097152e-17,0.0021718089675737753,5.2739376224053557e-05,0.002301378548145294
360,4.317720114259929e-05,2.097152e-17,0.002171808938469945,5.2739376224053557e-05,0.002301378548145294
361,4.317719792147222e-05,2.097152e-17,0.0021718089417037036,5.2739376224053557e-05,0.002301378548145294
362,4.317720016741886e-05,2.097152e-17,0.0021718089604595057,5.2739376224053557e-05,0.002301378548145294
363,4.317720377508118e-05,2.097152e-17,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
364,4.3177199621722035e-05,2.097152e-17,0.0021718089578724982,5.2739376224053557e-05,0.002301378548145294
365,4.3177199583826425e-05,2.097152e-17,0.002171808964986768,5.2739376224053557e-05,0.002301378548145294
366,4.3177196819973083e-05,2.097152e-17,0.0021718089669270236,5.2739376224053557e-05,0.002301378548145294
367,4.3177200945542104e-05,2.097152e-17,0.002171808934589434,5.2739376224053557e-05,0.002301378548145294
368,4.3177203471916274e-05,2.097152e-17,0.002171808973394541,5.2739376224053557e-05,0.002301378548145294
369,4.3177198631383365e-05,4.194304e-18,0.002171808955932243,5.2739376224053557e-05,0.002301378548145294
370,4.317720064995632e-05,4.194304e-18,0.0021718089727477893,5.2739376224053557e-05,0.002301378548145294
371,4.3177199821305597e-05,4.194304e-18,0.0021718089695140306,5.2739376224053557e-05,0.002301378548145294
372,4.317719976067262e-05,4.194304e-18,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
373,4.317720054637498e-05,4.194304e-18,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
374,4.3177200442793646e-05,4.194304e-18,0.0021718089669270236,5.2739376224053557e-05,0.002301378548145294
375,4.317719798968432e-05,4.194304e-18,0.002171808938469945,5.2739376224053557e-05,0.002301378548145294
376,4.3177200364476045e-05,4.194304e-18,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
377,4.3177200728273924e-05,4.194304e-18,0.0021718089565789947,5.2739376224053557e-05,0.002301378548145294
378,4.31771998895177e-05,4.194304e-18,0.002171808961753009,5.2739376224053557e-05,0.002301378548145294
379,4.31772003493178e-05,4.194304e-18,0.0021718089675737753,5.2739376224053557e-05,0.002301378548145294
380,4.31771976789403e-05,4.194304e-18,0.0021718089701607823,5.2739376224053557e-05,0.002301378548145294
381,4.3177200844487136e-05,4.194304e-18,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
382,4.3177199972888045e-05,4.194304e-18,0.002171808953345236,5.2739376224053557e-05,0.002301378548145294
383,4.317719834085033e-05,4.194304e-18,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
384,4.317719930845164e-05,8.388608e-19,0.002171808955932243,5.2739376224053557e-05,0.002301378548145294
385,4.3177200013310036e-05,8.388608e-19,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
386,4.317720214304346e-05,8.388608e-19,0.0021718089695140306,5.2739376224053557e-05,0.002301378548145294
387,4.3177200735853046e-05,8.388608e-19,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
388,4.317719859601412e-05,8.388608e-19,0.0021718089727477893,5.2739376224053557e-05,0.002301378548145294
389,4.317719875012295e-05,8.388608e-19,0.002171808950111477,5.2739376224053557e-05,0.002301378548145294
390,4.317720042258265e-05,8.388608e-19,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
391,4.31772001926826e-05,8.388608e-19,0.0021718089662802714,5.2739376224053557e-05,0.002301378548145294
392,4.31772000360474e-05,8.388608e-19,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
393,4.3177198406536064e-05,8.388608e-19,0.002171808964340016,5.2739376224053557e-05,0.002301378548145294
394,4.317720038721341e-05,8.388608e-19,0.002171808968220527,5.2739376224053557e-05,0.002301378548145294
395,4.317719932360989e-05,8.388608e-19,0.0021718089740412933,5.2739376224053557e-05,0.002301378548145294
396,4.3177198280217356e-05,8.388608e-19,0.002171808959812754,5.2739376224053557e-05,0.002301378548145294
397,4.317720117544215e-05,8.388608e-19,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
398,4.317720014468149e-05,8.388608e-19,0.002171808979862059,5.2739376224053557e-05,0.002301378548145294
399,4.3177197742099655e-05,1.6777216e-19,0.0021718089572257465,5.2739376224053557e-05,0.002301378548145294
400,4.3177200897541e-05,1.6777216e-19,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
401,4.3177199166974684e-05,1.6777216e-19,0.002171808973394541,5.2739376224053557e-05,0.002301378548145294
402,4.317720131186636e-05,1.6777216e-19,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
403,4.3177198393904193e-05,1.6777216e-19,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
404,4.317719985667483e-05,1.6777216e-19,0.002171808979862059,5.2739376224053557e-05,0.002301378548145294
405,4.3177200806591526e-05,1.6777216e-19,0.00217180894752447,5.2739376224053557e-05,0.002301378548145294
406,4.317719907602522e-05,1.6777216e-19,0.0021718089792153073,5.2739376224053557e-05,0.002301378548145294
407,4.3177198598540496e-05,1.6777216e-19,0.0021718089507582286,5.2739376224053557e-05,0.002301378548145294
408,4.317720034426505e-05,1.6777216e-19,0.002171808974688045,5.2739376224053557e-05,0.002301378548145294
409,4.317719985667483e-05,1.6777216e-19,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
410,4.3177201362393844e-05,1.6777216e-19,0.0021718089721010376,5.2739376224053557e-05,0.002301378548145294
411,4.3177196481438944e-05,1.6777216e-19,0.0021718089636932644,5.2739376224053557e-05,0.002301378548145294
412,4.317720231736328e-05,1.6777216e-19,0.0021718089662802714,5.2739376224053557e-05,0.002301378548145294
413,4.317720100617508e-05,1.6777216e-19,0.0021718089455842146,5.2739376224053557e-05,0.002301378548145294
414,4.317719970256601e-05,3.3554433e-20,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
415,4.3177197651150184e-05,3.3554433e-20,0.0021718089565789947,5.2739376224053557e-05,0.002301378548145294
416,4.317719850759103e-05,3.3554433e-20,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
417,4.317719968740777e-05,3.3554433e-20,0.002171808950111477,5.2739376224053557e-05,0.002301378548145294
418,4.317719691092255e-05,3.3554433e-20,0.002171808955932243,5.2739376224053557e-05,0.002301378548145294
419,4.317719859348775e-05,3.3554433e-20,0.002171808962399761,5.2739376224053557e-05,0.002301378548145294
420,4.3177199929939686e-05,3.3554433e-20,0.002171808955932243,5.2739376224053557e-05,0.002301378548145294
421,4.3177201668085114e-05,3.3554433e-20,0.002171808955932243,5.2739376224053557e-05,0.002301378548145294
422,4.317720198640826e-05,3.3554433e-20,0.002171808962399761,5.2739376224053557e-05,0.002301378548145294
423,4.3177197772416144e-05,3.3554433e-20,0.0021718089565789947,5.2739376224053557e-05,0.002301378548145294
424,4.317720153671366e-05,3.3554433e-20,0.002171808964340016,5.2739376224053557e-05,0.002301378548145294
425,4.317720031647493e-05,3.3554433e-20,0.002171808942997207,5.2739376224053557e-05,0.002301378548145294
426,4.3177201637768626e-05,3.3554433e-20,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
427,4.317720031647493e-05,3.3554433e-20,0.0021718089546387395,5.2739376224053557e-05,0.002301378548145294
428,4.317720076869591e-05,3.3554433e-20,0.0021718089662802714,5.2739376224053557e-05,0.002301378548145294
429,4.3177201695875235e-05,6.7108864e-21,0.002171808971454286,5.2739376224053557e-05,0.002301378548145294
430,4.317720058679697e-05,6.7108864e-21,0.0021718089766283003,5.2739376224053557e-05,0.002301378548145294
431,4.31772002710002e-05,6.7108864e-21,0.0021718089546387395,5.2739376224053557e-05,0.002301378548145294
432,4.3177199366558246e-05,6.7108864e-21,0.0021718089423504554,5.2739376224053557e-05,0.002301378548145294
433,4.317719844695805e-05,6.7108864e-21,0.002171808971454286,5.2739376224053557e-05,0.002301378548145294
434,4.317719769157217e-05,6.7108864e-21,0.0021718089462309663,5.2739376224053557e-05,0.002301378548145294
435,4.317719924023954e-05,6.7108864e-21,0.0021718089507582286,5.2739376224053557e-05,0.002301378548145294
436,4.3177201395236707e-05,6.7108864e-21,0.002171808950111477,5.2739376224053557e-05,0.002301378548145294
437,4.317720143313232e-05,6.7108864e-21,0.0021718089565789947,5.2739376224053557e-05,0.002301378548145294
438,4.317719847474816e-05,6.7108864e-21,0.002171808968867279,5.2739376224053557e-05,0.002301378548145294
439,4.317719910634171e-05,6.7108864e-21,0.0021718089636932644,5.2739376224053557e-05,0.002301378548145294
440,4.317719757030621e-05,6.7108864e-21,0.002171808977275052,5.2739376224053557e-05,0.002301378548145294
441,4.3177199922360564e-05,6.7108864e-21,0.002171808953345236,5.2739376224053557e-05,0.002301378548145294
442,4.31771984419053e-05,6.7108864e-21,0.0021718089358829375,5.2739376224053557e-05,0.002301378548145294
443,4.3177198644015235e-05,6.7108864e-21,0.0021718089675737753,5.2739376224053557e-05,0.002301378548145294
444,4.3177201074387186e-05,1.3421773e-21,0.002171808953345236,5.2739376224053557e-05,0.002301378548145294
445,4.3177201066808063e-05,1.3421773e-21,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
446,4.317719886380979e-05,1.3421773e-21,0.002171808943643959,5.2739376224053557e-05,0.002301378548145294
447,4.3177201450816935e-05,1.3421773e-21,0.002171808964340016,5.2739376224053557e-05,0.002301378548145294
448,4.317719877033394e-05,1.3421773e-21,0.002171808959812754,5.2739376224053557e-05,0.002301378548145294
449,4.317720164534775e-05,1.3421773e-21,0.002171808943643959,5.2739376224053557e-05,0.002301378548145294
450,4.317720117544215e-05,1.3421773e-21,0.0021718089636932644,5.2739376224053557e-05,0.002301378548145294
451,4.317719996278255e-05,1.3421773e-21,0.0021718089630465127,5.2739376224053557e-05,0.002301378548145294
452,4.317719790884035e-05,1.3421773e-21,0.002171808959812754,5.2739376224053557e-05,0.002301378548145294
453,4.317719974046162e-05,1.3421773e-21,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
454,4.3177199662144026e-05,1.3421773e-21,0.0021718089759815485,5.2739376224053557e-05,0.002301378548145294
455,4.3177202595264434e-05,1.3421773e-21,0.002171808962399761,5.2739376224053557e-05,0.002301378548145294
456,4.3177200953121226e-05,1.3421773e-21,0.002171808973394541,5.2739376224053557e-05,0.002301378548145294
457,4.3177200339212305e-05,1.3421773e-21,0.002171808937823193,5.2739376224053557e-05,0.002301378548145294
458,4.317720179945657e-05,1.3421773e-21,0.0021718089630465127,5.2739376224053557e-05,0.002301378548145294
459,4.317720336580856e-05,2.6843546e-22,0.002171808973394541,5.2739376224053557e-05,0.002301378548145294
460,4.3177198856230666e-05,2.6843546e-22,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
461,4.3177200862171754e-05,2.6843546e-22,0.002171808953345236,5.2739376224053557e-05,0.002301378548145294
462,4.31772000461529e-05,2.6843546e-22,0.0021718089805088108,5.2739376224053557e-05,0.002301378548145294
463,4.3177199295819766e-05,2.6843546e-22,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
464,4.317720283274361e-05,2.6843546e-22,0.0021718089604595057,5.2739376224053557e-05,0.002301378548145294
465,4.317720068785194e-05,2.6843546e-22,0.0021718089675737753,5.2739376224053557e-05,0.002301378548145294
466,4.3177200978384966e-05,2.6843546e-22,0.0021718089785685555,5.2739376224053557e-05,0.002301378548145294
467,4.317720099354321e-05,2.6843546e-22,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
468,4.317719856822401e-05,2.6843546e-22,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
469,4.3177200081522134e-05,2.6843546e-22,0.0021718089766283003,5.2739376224053557e-05,0.002301378548145294
470,4.317720117544215e-05,2.6843546e-22,0.002171808977275052,5.2739376224053557e-05,0.002301378548145294
471,4.317720005878477e-05,2.6843546e-22,0.002171808962399761,5.2739376224053557e-05,0.002301378548145294
472,4.3177200685325566e-05,2.6843546e-22,0.002171808970807534,5.2739376224053557e-05,0.002301378548145294
473,4.3177198712227334e-05,2.6843546e-22,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
474,4.317720076111679e-05,5.368709e-23,0.0021718089539919877,5.2739376224053557e-05,0.002301378548145294
475,4.3177199884464954e-05,5.368709e-23,0.002171808977275052,5.2739376224053557e-05,0.002301378548145294
476,4.317720478310447e-05,5.368709e-23,0.002171808970807534,5.2739376224053557e-05,0.002301378548145294
477,4.317719940698023e-05,5.368709e-23,0.002171808961753009,5.2739376224053557e-05,0.002301378548145294
478,4.3177198356008576e-05,5.368709e-23,0.0021718089526984842,5.2739376224053557e-05,0.002301378548145294
479,4.317720248410397e-05,5.368709e-23,0.0021718089727477893,5.2739376224053557e-05,0.002301378548145294
480,4.317720043016177e-05,5.368709e-23,0.002171808942997207,5.2739376224053557e-05,0.002301378548145294
481,4.3177199808673726e-05,5.368709e-23,0.0021718089514049803,5.2739376224053557e-05,0.002301378548145294
482,4.317720050342662e-05,5.368709e-23,0.0021718089520517325,5.2739376224053557e-05,0.002301378548145294
483,4.31771978153645e-05,5.368709e-23,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
484,4.3177199437296725e-05,5.368709e-23,0.002171808968867279,5.2739376224053557e-05,0.002301378548145294
485,4.317719916950106e-05,5.368709e-23,0.0021718089552854912,5.2739376224053557e-05,0.002301378548145294
486,4.317719946761321e-05,5.368709e-23,0.0021718089889165844,5.2739376224053557e-05,0.002301378548145294
487,4.3177198277690975e-05,5.368709e-23,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
488,4.317719938676924e-05,5.368709e-23,0.0021718089843893217,5.2739376224053557e-05,0.002301378548145294
489,4.317719997794079e-05,1.0737418e-23,0.0021718089572257465,5.2739376224053557e-05,0.002301378548145294
490,4.317720092533111e-05,1.0737418e-23,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
491,4.317720196872364e-05,1.0737418e-23,0.0021718089656335197,5.2739376224053557e-05,0.002301378548145294
492,4.317719931855714e-05,1.0737418e-23,0.002171808970807534,5.2739376224053557e-05,0.002301378548145294
493,4.3177200298790314e-05,1.0737418e-23,0.00217180894752447,5.2739376224053557e-05,0.002301378548145294
494,4.3177198578329504e-05,1.0737418e-23,0.0021718089611062574,5.2739376224053557e-05,0.002301378548145294
495,4.3177198977496626e-05,1.0737418e-23,0.0021718089591660017,5.2739376224053557e-05,0.002301378548145294
496,4.317720264326555e-05,1.0737418e-23,0.002171808955932243,5.2739376224053557e-05,0.002301378548145294
497,4.317720056153323e-05,1.0737418e-23,0.002171808962399761,5.2739376224053557e-05,0.002301378548145294
498,4.3177200735853046e-05,1.0737418e-23,0.0021718089604595057,5.2739376224053557e-05,0.002301378548145294
499,4.317719926802965e-05,1.0737418e-23,0.0021718089546387395,5.2739376224053557e-05,0.002301378548145294
